book_name,book_category,book_intro,book_score,y
인생은 소설이다,소설/시/희곡,"MD 한마디
[기욤 뮈소, 작가, 소설, 인생을 말하다] 현실과 소설을 넘나드는 기욤 뮈소 신작 소설. 성공한 상업 작가 로맹은 소설 속 주인공 플로라 콘웨이을 만나, 위기에 빠진 자신과 플로라의 인생을 바로잡으려 분투한다. 다양한 장르 변신을 시도해 온 기욤 뮈소. 여전한 반전과 스릴러의 재미에 그가 새로이 녹여낸 작가, 소설, 인생의 이야기. -소설MD 이주은
인생이 소설이면 우리는 모두 작가이다.
사랑과 감동의 마에스트로 기욤 뮈소

『인생은 소설이다』는 한국에서 17번째로 출간하는 기욤 뮈소의 장편소설이다. 2004년에 발표한 『그 후에』 이후 모든 소설이 프랑스 베스트셀러 1위에 올랐다. 세 번째 소설 『구해줘』는 국내 주요 서점에서 200주 이상 베스트셀러에 등재되었다. 매년 『르 피가로』지와 [프랑스서점연합회]에서 조사하는 베스트셀러 작가 순위에서도 8년 연속 1위를 기록했다. 2016년에는 『당신, 거기 있어줄래요?』가 프랑스 소설 최초로 한국영화로 만들어져 화제를 불러 모았다. 2018년 작 『아가씨와 밤』이 『FR2』 방송에서 6부작 드라마로 제작돼 방영되었고, 그 외 다수의 소설이 영화와 드라마로 제작되었다. 그의 소설은 현재 세계 40여 개국에서 출간돼 독자들로부터 공감과 지지를 이끌어내고 있다. 프랑스 언론은 ‘기욤 뮈소는 하나의 현상’, ‘페이지터너라는 말이 가장 잘 어울리는 작가’, ‘언제나 상상의 한계를 뛰어넘는 반전으로 독자들을 놀라게 하는 작가’라는 수식어를 붙여주며 찬사를 보내고 있다.

『인생은 소설이다』의 주인공은 작가이다. 『아가씨와 밤』, 『작가들의 비밀스러운 삶』에 이어 연속 세 번째로 작가가 주인공으로 등장하는 소설이다. 세 편의 소설 모두 공통적으로 작가란 어떤 존재이고, 소설이란 무엇인지에 대해 진지한 질문을 던지고 스스로 해답을 찾아나가는 내용이 포함되어 있다. 각각의 소설들이 미스터리와 판타지를 결합시켜 색다른 재미를 선사한다.



 ",9.2,0
아가미,소설/시/희곡,"소설가 구병모가 그려낸 가장 비밀스럽고 아름다운 세계
아가미를 갖게 된 소년과 소외된 이들의 눈부신 잔혹동화

소설가 구병모의 대표작 『아가미』가 돌아왔다. 수많은 마니아 독자들 사이에서 재출간 요구가 속출했던 바로 그 작품이 예쁘게 새옷을 갈아입고 세상에 새로이 선을 보인다. 『아가미』는 죽음의 문턱에서 아가미를 갖게 된 소년의 슬픈 운명을 그려낸 아름다운 잔혹동화이다. 아가미로 숨을 쉬고 눈부신 비늘을 반짝이며 깊고 푸른 호수 속을 헤엄치는 곤. 자신의 정체를 숨기고 세상과 단절된 채 살아가는 소년은 물속에서만큼은 한없는 자유를 느낀다. 곤에게 새로운 이름과 삶을 건네준 강하, 곤의 도움으로 목숨을 건진 해류. 삶이라는 저주받은 물속에서, 오늘도 그리고 내일도 간절히 숨 쉬고 싶은, 세상으로부터 버림받고 소외된 이들의 이야기가 신비롭고도 아름답게 펼쳐진다.

 ",9.5,0
설국,소설/시/희곡,"일본 최초의 노벨문학상 수상작품. 그러나 가와바타 야스나리의 '설국'은 무슨무슨상으로 소개되기 보다는 그 자체의 서정적 아름다움을 강조하는 것이 책에 대한 예의가 아닐까 싶다.

이미 여러 번 번역되어 많은 사람들이 읽은 책이지만, 가와바타 야스나리 문장의 백미라 할 수 있는 '눈 지방의 정경을 묘사하는 서정성 뛰어난 감각적인 문체'를 표현하는 방법은 좀 더 여러가지 해석 및 번역을 허용하리라 생각된다.

이 작품의 특징은 인물과 배경 묘사가 치밀한 데 반해, 그 안의 두드러진 줄거리가 없다는 것이다. 인간 행위의 유한함을 자연의 무한함에 비교하려고 했던 저자의 의도를 간접적으로 느낄 수 있다.
 ",8.1,0
젊은 베르테르의 슬픔,소설/시/희곡,"연애 문학의 최고봉이며, 괴테를 형성하고 있는 여러 가지 요소와 경향이 음양으로 명백하게 아련하게 표명되어 있는 고전의 명작! 한때 자살자가 속출, 발매금지가 되기까지 한 문제의 소설이다.
 ",8.3,0
서랍에 저녁을 넣어 두었다,소설/시/희곡,"심해의 밤, 침묵에서 길어 올린 핏빛 언어들
상처 입은 영혼에 닿는 투명한 빛의 궤적들

인간 삶의 고독과 비애, 삶과 죽음의 경계에서 맞닥뜨리는 어떤 진실과 본질적인 정서들을 특유의 단단하고 시정 어린 문체로 새겨온 한강이 첫 시집 『서랍에 저녁을 넣어 두었다』를 출간했다.

올해로 등단 20년차인 한강은 그간 여덟 권의 소설 단행본을 출간하는 틈틈이 쓰고 발표한 시들 가운데 60편을 추려 이번 시집을 묶었다. 「저녁의 소묘」 「새벽에 들은 노래」 「피 흐르는 눈」 「거울 저편의 겨울」 연작들의 시편 제목을 일별하는 것만으로도 그 정조가 충분히 감지되는 한강의 시집은, 어둠과 침묵 속에서 더욱 명징해지는 존재와 언어를 투명하게 대면하는 목소리로 가득하다.

시집 『서랍에 저녁을 넣어 두었다』에는 침묵의 그림에 육박하기 위해 피 흘리는 언어들이 있다. 그리고 피 흘리는 언어의 심장을 뜨겁게 응시하며 영혼의 존재로서의 인간을 확인하려는 시인이 있다. 그는 침묵과 암흑의 세계로부터 빛나는 진실을 건져 올렸던 최초의 언어에 가닿고자 한다. 이 시집은 그간 한강 문학을 이야기할 때 언급돼온 강렬한 이미지와 감각적인 문장들 너머에 자리한 어떤 내밀한 기원-성소에 한 발 가까이 다가가는 주춧돌 역할을 하게 될 것이다.
 ",8.9,0
파리대왕,소설/시/희곡,"비록 장교의 눈에는 소년들의 삶의 투쟁이 재미있는 놀이로 비춰졌을지언정 소위 성인들이 저지른 인간본성의 적나라한 표출은 소년들의 삶과 다를 바 없을 것이다. 아무도 없는 섬 소년들이 장악한 그곳에서 그들 사이의 음모와 권력 그리고 편가르기가 이어지는 가운데 저자는 소년들의 벌거벗은 몸뚱이마냥 우리 사회를 그려 넣으려 한 것이 아니었겠는가.
 ",7.9,0
평양에서 걸려온 전화,소설/시/희곡,"평양에서 걸려온 전화로 펼쳐지는 기상천외한 이야기

만약 평양에서 전화가 온다면? 어느 날, 낯선 번호로 걸려온 전화. 발신지는 다름 아닌 북한의 평양. 나는 어떻게 할 것인가? 어쩐지 오싹해서 끊어 버릴 것인가, 호기심에 통화를 이어 나갈 것인가. 『평양에서 걸려온 전화』는 만날 수 없어 애달픈 마음에 한 번쯤 상상했던, 또 일어나길 고대했던 일들이 과감하게 펼쳐지는 소설이다.
 ",9.1,0
갈매기의 꿈,소설/시/희곡,"“가장 높이 나는 새가 가장 멀리 본다.”
새로운 결말, 새로운 번역!
45년 만에 완결된 최종판!

1970년에 발표된 이래 전 세계 40여 개의 언어로 번역되어 4,000만 부 이상이 팔린 리처드 바크의 우화소설, 세대를 넘어 수많은 독자들에게 가슴 뭉클한 감동을 안겨준 최고의 베스트셀러 『갈매기의 꿈(Jonathan Livingston Seagull)』이 개정증보판으로 새롭게 번역 출간되었다.

2003년 시인 류시화의 번역으로 국내에 처음 정식 출간되어 많은 사랑을 받아온 우화소설의 고전이 45년 만에 작가의 미공개 원고를 추가해 베테랑 전문번역가 공경희 씨의 언어로 옷을 갈아입고 완전히 새롭게 태어난 것이다.
 ",9.6,1
아버지에게 갔었어,소설/시/희곡,"MD 한마디
익명의 아버지들에게 바치는 신경숙의 헌사, 정통 가족서사의 귀환. 『아버지에게 갔었어』는 한국소설에서 그간 비어 있던 ‘아버지’의 자리를 여성작가의 시각으로 새로이 써낸 소설로, 한국 현대사의 굴곡을 한 인물의 삶에 담아내며 아픈 역사 속에 내던져진 인간 내면을 그린다. -소설MD 박형욱
익명의 아버지들에게 바치는 신경숙의 찬란한 헌사
가족의 나이 듦을 비로소 바라보게 된 우리 모두의 이야기

소설가 신경숙의 신작 장편소설 『아버지에게 갔었어』가 출간되었다. 단행본으로는 8년 만이고 장편으로는 11년 만에 출간하는, 작가의 여덟번째 장편소설이다. 2020년 6월부터 12월까지 6개월간 [매거진 창비]에서 연재한 작품을 공들여 수정·보완하여 새롭게 선보인다. 이번 소설은 인간의 힘으로는 어찌할 수 없는 상실을 통해 비로소 아버지라는 한 사람에게 가닿게 되는 과정을 절절하게 그려낸 이야기로, 소설가 신경숙의 작가적 인생을 한 차원 새롭게 여는 작품이기도 하다. 오래도록 소설을 써온 작가는 이번 작품에서 삶과 세상에 대한 무르익은 통찰과 철학, 그리고 가족을 향한 연민에서 비롯된 깊은 사유를 응축해내면서 가족의 나이 듦을 처음 바라보게 된 우리 모두의 이야기를 시리고도 찬란하게 펼쳐놓는다.

한편 2008년 출간된 『엄마를 부탁해』는 미국을 비롯해 41개국에 번역 출판되고 한국 문학작품으로는 최초로 미국 제작사에 드라마 판권이 판매되기도 하는 등 수많은 화제를 낳았다. 엄마를 향한 가슴 절절한 이야기로 250만명의 독자를 감동시킨 작가는 이번 신작 장편소설로 정통 가족서사의 귀환을 알리며 아버지뿐 아니라 가족 전체의 관계에 대한 고민을 묵직하게 풀어놓는다.
 ",9.5,0
죄와 벌 1,소설/시/희곡,"러시아의 대문호 도스토예프스키가 8년간의 유형 후 발표한 대작
이성의 광기 속으로 침잠하는 자폐적 인간, 고뇌하는 청춘의 전형 ‘라스콜니코프’를 창조해 냄으로써 20세기 문학, 철학, 심리학에 하나의 ‘사건’으로 기록된 소설

러시아의 대문호 표도르 도스토예프스키의 『죄와 벌』(전 2권)이 민음사 세계문학전집으로 출간되었다. 『죄와 벌』은 도스토예프스키가 사형선고에 이은 8년간의 유형 생활 후 두 번째로 발표한 작품이다. 전작 『지하로부터의 수기』에서 싹튼 새로운 ‘인물 유형’과 소설 기법이 바로 이 소설에서 만개하여, 인간의 가장 깊은 곳에 숨겨진 심리가 낱낱이 파헤쳐진다. 작가 스스로 『죄와 벌』은 “범죄에 대한 심리학적 보고서”라고 밝혔듯, 죄와 속죄에 대한 다양한 인식들이 팽팽하게 갈등하고 교차한다. 이 소설은 도스토예프스키가 작가로서의 성숙기에 정점을 찍을 수 있게 했고, 또한 조이스, 헤밍웨이, 고리키, 버지니아 울프, 토마스 만, 헨리 밀러, D. H. 로렌스를 비롯한 위대한 작가들에게 커다란 영감을 주었다.
 ",9.2,0
울분,소설/시/희곡,"미국 현대문학의 거장 필립 로스가 그려낸
격정적인 청춘의 시절과 통제할 수 없는 젊음의 이야기.
한 개인의 역사를 비극으로 몰고 가는, 숨막히는 사회의 진실을 들여다본다.

첫 소설집으로 전미도서상을 수상하며 화려하게 데뷔, 이후 꾸준한 저작 활동을 통해 미국을 대표하는 작가로 자리매김한 필립 로스의 장편이다. 이미 국내에 소개된 바 있는 소설 『에브리맨』에서 한 노인의 삶을 통해 삶과 죽음에 대해 이야기했던 작가는 이번 작품을 통해 그와 정반대의 지점에 있는 젊은 청년의 삶을 그리며 다시 한 번 인간의 생에 대해 다루고 있다.

2008년 발표한 이 작품은 1950년대 초 미국을 배경으로 한 유대계 청년의 삶을 보여주며, 젊음의 치기, 미숙함, 성(性)에 대한 호기심과 열정, 용기, 선택과 실수에 관해 이야기한다. 작가는 채 스무 해도 살지 못하고 죽음을 맞게 되는 주인공 마커스에 대한 기록을 통해 어느 때보다도 열정적인 아름다움으로 가득하지만 꼭 그만큼의 불안과 혼란을 견뎌야 하는 청춘의 시기에 대해 말한다.

작품은 1950년대 초 미국을 배경으로 한다. 뉴어크 유대인 가정 출신의 마커스 메스너는 이제 막 대학교에 들어간 학구적이고 모범적인 청년으로, 근면하고 성실한 부모님 밑에서 성장해왔다. 그의 생활이 뒤틀리기 시작하는 시점은 대학 입학과 함께 찾아온다. 마커스의 아버지는 아들의 안위에 대한 강박으로 그를 지나치게 간섭하기 시작하고 아버지의 난폭함을 참을 수 없었던 마커스는 조용하고 평온해 보이는 작은 대학으로 학교를 옮긴다. 변화된 생활, 그를 사로잡은 여인 올리비아와의 만남 등을 겪으며 마커스는 이전에는 느끼지 못했던 정서적 불안과 분노를 경험하게 되고, 이는 되돌릴 수 없는 비극 속으로 그를 끌어당긴다.

필립 로스는 『울분』에서 주인공 청년 마커스가 결국 죽음에 이르기까지의 과정을 통해 우연이라는 이름으로 행해지는 삶의 선택들이 결과적으로 얼마나 끔찍한 상황을 초래하게 되는지 그린다. 작가는 주인공이 자신의 운명을 결정 짓는 순간들, 때로는 희극적이기까지 한 사건들을 자연스럽게 풀어내며 역사와 개인의 비극을 절묘하게 엮어내는 그의 특기를 십분 발휘한 전개를 선보인다.
 ",9.0,0
두근두근 내 인생,소설/시/희곡,"벅찬 생의 한순간과 사랑에 대한 반짝이는 통찰
“네가 나의 슬픔이라 기뻐”

""이 작가가 장편을 쓰면 어떤 환상적인 작품이 나올까?""

김애란의 소설집『달려라, 아비』 『침이 고인다』를 읽은 독자, 그리고 한국문단의 반응이다. 드디어 그의 첫 번째 장편 소설『두근두근 내 인생』이 세상에 모습을 보인다. 책은 가장 어린 부모와 가장 늙은 자식의, 우리 모두의 가슴을 두근거리게 하는 청춘과 사랑에 대한 눈부신 이야기며 가장 어린 부모와 가장 늙은 자식의 이야기다.

곳곳에서 빛을 발하는 김애란의 담백하고 신선하고 아름다운 문장들 가운데 부모라는 것, 아이라는 것, 나이를 먹는다는 것에 대한, 그리고 벅찬 생의 한순간과 사랑에 대한 반짝이는 통찰이 읽는 내내 입가에 미소를 머금게 하고, 어느 순간 울컥, 눈물을 감출 수 없게 한다.“미안해하지마. 사람이 누군가를 위해 슬퍼할 수 있다는 건 흔치 않은 일이니까. 네가 나의 슬픔이라 기뻐.”

'두근두근 내 인생' 영상보기 *클릭*
 ",8.8,0
풀꽃,소설/시/희곡,"‘자세히 보아야/ 예쁘다// 오래 보아야/ 사랑스럽다// 너도 그렇다.’ 스물넉 자밖에 되지 않는 단출한 시입니다. 그런데 이 시가 독자들의 가슴에 들어가 꽃이 되고 악수가 되고 샘물이 된 것입니다. 그야말로 감사하기 짝이 없는 일입니다. 이 시집 『풀꽃』은 바로 그 ‘풀꽃’ 시의 성공을 기념하고 기뻐하기 위해서 만든 선시집 형태의 책입니다.
- 시인의 말에서

“시인은 꿈이 많고 욕심이 많고 그래서 자기밖에 모르고 그래서 어린애처럼 순수할 수 있다. 그렇게 순수한 어린애의 시각을 지녔기에 시인은 자연의 비밀스러운 아름다움을 발견할 수 있다. 우리들은 시인의 어느 일면만을 보는데 그는 시인의 전모를 파악했고 시인의 일상적 한계까지도 슬기롭게 이해하여 그것을 짧은 시로 압축해 표현했다. 참으로 놀라운 일이다. 우리는 많은 것을 가졌는데도 늘 불행하다고 생각한다. 그러나 자연의 천진한 눈을 가진 시인은 아주 소박하고 편안하게 진정한 행복이 어떠한 것인가를 노래한다. 그의 시는 자세히 읽어야 예쁘고, 오래 읽어야 사랑스럽다. 인생의 진실, 우주의 진리는 거창한 이론이나 기묘한 논리에서 오는 것이 아니라, 단정하고 고요하게 세상을 바라볼 때 저절로 솟아나는 것임을 그의 시가 깨닫게 한다.” - 이숭원(서울여대 교수, 문학평론가)
 ",10.0,1
듄 신장판 1,소설/시/희곡,"MD 한마디
[SF 문학사의 기념비, 〈듄 연대기〉 신장판] 세계에서 가장 많이 판매된 SF, 『듄』을 신장판으로 다시 만난다. 「스타워즈」와 「왕좌의 게임」, 「스타크래프트」 등에 영향을 미친 것으로도 유명한 이 소설은 “듄”이라고 알려진 사막의 행성을 배경으로 장대한 역사를 그린다. 여기, 우주 시대를 맞은 미래의 인류로부터 전언이 도착했다. -소설MD 박형욱
역사상 가장 많이 팔린 SF이자 독자들이 뽑은 역대 최고의 SF인 프랭크 허버트의 대작 『듄』이 신장판 전집으로 황금가지에서 출간되었다. 2001년 첫 번역본이 출간된 이후 20년 만에 재출간된 신장판은, 기존의 18권 반양장본을 원서와 동일한 6권으로 묶은 양장본으로서, 김승욱 역자가 6개월여의 원본 대조 작업을 통해 번역을 새롭게 손본데다, 전집 가격은 20년 전보다 오히려 10% 이상 낮게 책정되었다.

『듄』은 지금까지 2000만 부 이상의 판매고를 올리며 전 세계에서 가장 많이 판매된 SF로 알려져 있으며, 「컨택트」, 「블레이드 러너 2049」의 감독인 드니 빌뇌브에 의해 대작 할리우드 영화로 올 10월 공개될 예정으로, 예고편 공개만으로 원작 소설이 베스트셀러에 오르는 등 전 세계적으로 높은 주목을 받고 있는 기대작이다. 1965년 제정된 네뷸러 상의 첫 수상작으로 선정, 다음해 휴고 상을 연이어 수상하며 베스트셀러에 등극함으로써 비평계와 독자들의 동시 찬사를 받은 『듄』은, 1984년에는 거장 데이비드 린치에 의해 영화화되었으며, 2000년에는 미니시리즈로 제작되어 에미상을 수상하기도 하였다. 또한 1992년에 웨스트우드의 게임 「듄」으로 제작되어 실시간 SF 전략시뮬레이션 게임의 세계적인 붐을 주도하여 「스타크래프트」의 탄생의 단초가 되기도 하였다.

특히 「듄」은 여러 영상물에 크나큰 영향을 끼친 것으로 유명한데, 대표적으로 조지 루카스의 「스타워즈」가 꼽히며, 그 외에도 미야자키 하야오 감독의 대표작 「바람 계곡의 나우시카」와 HBO 인기작 「왕좌의 게임」를 포함하여 영화, 게임, 음악, 소설 등 반세기 동안 수많은 서브컬처에 절대적인 영향을 끼친 작품으로 잘 알려져 있다.

우주 시대 인류 역사가 담긴 『듄』 전집은 사막 행성인 '아라키스'를 배경으로, 철학, 인종, 종교, 정치, 문화, 역사 등을 모두 담아낸 대하 SF이다. 총 6부로 구성되어 있으며, 1부는 폴 아트레이데스를 주인공으로 하여 아트레이데스 가문이 황제와 하코넨 가문의 정략적인 함정에 빠져 몰락했다가 폴에 의해 복권되는 과정을 한국 출판본 기준으로 근 1000쪽에 이르는 장대한 분량으로 집필하였다. 2부는 전 우주의 왕좌에 올라선 폴과 그의 지배에 억눌렸던 다른 정치 세력들의 새로운 음모를 그리고, 3부는 폴의 자녀인 레토와 가니마를 주인공으로 하여, 아트레이데스 가문의 권력 투쟁 과정을, 4부에선 수천 년 동안 독재자로 군림하게 된 레토 아트레이데스와 저항 세력의 이야기를, 5부와 6부에선 황제 사후, 베네 게세리트와 명예의 어머니 사이에 벌어지는 치열한 싸움을 다루는 등 수천 년의 우주 역사를 상세히 담아낸다.

 ",9.8,1
이문열 삼국지 세트 (특별 한정 보급판),소설/시/희곡,"이문열 평역 삼국지 30년 만의 개정 신판 출간!
독보적인 문장으로 읽는 우리 시대의 삼국지

누적판매 2,000만 부
우리 시대를 대표하는 『이문열 삼국지』가
현대적인 감각으로 다시 돌아왔다!

젊은 세대를 위해 내용을 손보고, 한자어 독음을 달아 읽기 쉬운 『삼국지』

1988년 출간된 이래 누적판매 2,000만 부라는 대기록을 세운『이문열 삼국지』가 출간 30여 년 만에 새롭게 출간된다. 나관중 판본을 기본으로 하여 우리 시대 대표 작가인 이문열의 글맛으로 살려낸 『이문열 삼국지』는 오랫동안 최고의 고전으로 사랑받아왔다. 무수한 평역본 중 특히 이 책이 한 세대를 넘어서까지 생명력을 가질 수 있었던 것은, 이문열 작가 특유의 날카로운 문장과 흡입력 있는 구성이 돋보였기 때문이다. 방대한 서사와 영웅호걸들의 이야기들을 지루하지 않게, 다음 권을 넘겨보게 만들어 삼국지를 처음 접한 이들도 충분히 재미있게 읽을 수 있었던 것. 더불어 다른 판본에서는 삭제되거나 경시된 ‘시’, ‘평’ ‘표’ 등 중국 문학의 특징을 고스란히 살려낸 서사와 문학적 힘이 발휘된 덕분이기도 하다.

이번 개정 신판에서는 이런 장점은 유지하면서, 지난 30년간 독자들에게서 받은 질문과 평역자 자신이 계속하여 고민하였던 내용들을 새롭게 손보고, 요즘 세대도 쉽게 읽을 수 있도록 한자어의 독음과 주석을 달았으며, 의미가 명확한 한자어는 병기하지 않음으로써 좀 더 읽기 쉽도록 고쳤다. 작가는 수개월에 걸쳐 한 글자 한 글자를 곱씹으며 문장을 다시 만졌다. 여기에 타이완의 유명 화가인 정문(鄭問) 작가의 그림을 함께 수록하여 보는 즐거움을 배가했다. 독특한 화풍으로 삼국지의 각 인물과 주요 사건을 그려낸 정문의 그림은 삼국지 특유의 서사를 더욱 돋보이도록 만들어준다.",7.6,0
보건교사 안은영 (리커버 특별판),소설/시/희곡,"MD 한마디
본격 학원 명랑 미스터리 소설의 탄생! 고등학교 보건교사로, '퇴마사'의 운명에도 충실히 복무하는 안은영. 그런 그의 활약을 돕는 한문교사이자 학교 설립자의 후손인 홍인표. 둘 앞에 나타나는 기이한 괴물들과 학생들에게 보이는 미스터리한 현상들, 학교에는 어떤 비밀이 있는 것일까? 안은영의 무지개 칼과 장난감 총이 향하는 곳, 그곳에 마땅히 발견되어야 할 이야기들이 있다. -소설MD 박형욱
“안은영이 책을 읽는 분들의 친구였으면 좋겠습니다.” -정세랑

출간 5주년 & 영상화 기념 리커버 특별판 출간!

2015년 12월에 출간되어 꾸준한 사랑을 받아 온 『보건교사 안은영』이 출간 5주년과 작품 영상화를 기념하여 ‘리커버 특별판’으로 출간되었다. 2010년 단편소설에서 탄생한 ‘안은영’이 ‘넷플릭스 오리지널 시리즈’의 히어로가 되기까지의 소회가 담긴 작가의 편지로부터 책은 시작한다. 그 시간 동안 안은영이 자신에게 좋은 친구가 되어 주었다는 정세랑의 고백은 아마 많은 독자에게도 마찬가지일 것이다.

그 친구가 오랜만에 새 옷을 입었다. 일러스트레이터 ‘람한’의 작업으로 새로 탄생한 표지 디자인은 소설의 세계관을 충실히 반영하는 동시에 유니크한 색감과 구성으로 독자들의 소장 욕구를 자극한다. 또한 책의 뒤편에 자리한 다섯 편의 추천사는 독서를 마친 이들에게 편안하고 다정한 대화 상대가 될 것이다. 에세이스트 김혼비, 팟캐스트 ‘듣똑라’ 팀장 김효은 기자, 배우 이설, 작가 이슬아와 시인 황인찬이 필진으로 참여했다. 지금 이때에 더없이 적절한 메시지를 담은 정세랑 작가의 사인(인쇄)은 빛나는 덤이다.
 ",9.6,1
[예스리커버] 가지 말라는데 가고 싶은 길이 있다,소설/시/희곡,"한 사람의 일생이 담긴 시집

꼭 가고 싶었지만 가지 못했던 길이 누구에게나 있다. 하지만 가지 말라는데 한사코 그 길을 간 사람도 있다. 아마도 이 시대의 문인 중에는 그런 사람들이 더러 있기도 할 것이다. 시인 나태주는 이 한 줄의 문장이 일생을 붙잡아 왔다고 고백한다. 글을 쓰는 일이 그랬다. 다만 하고 싶어서 한 일이다. 다른 이들에게는 쓸모없는 일이었지만 그에게는 너무나 소중한 일이었고 끝내는 무엇보다 잘한 일이 되었다 한다.

나태주 시인은 소박한 언어로 명징한 심상을 표현하는 짧은 시의 대가로 알려져 있다. 또한 2000년대 들어 새로운 현상이라 불릴 정도로 놀라운 기세로 서점가를 점령하며 대표적 인기 시인으로 급부상했다. 「풀꽃」을 시작으로 입소문을 타고 세상에 알려지기 시작한 그의 시들은 드라마와 CF에서 그리고 영화에서 배우들의 대사를 통해 더 유명해지며 국민들 사이에 들불처럼 번져 나갔다.

서정시의 새로운 경지를 선보이며 뒤늦은 나이임에도 보기 드문 전성기를 누리고 있는 시력(詩歷) 50년 차의 시인 나태주에게 끊임없이 솟아나는 시적 영감과 에너지의 근원은 무엇일까. 최근의 시부터 등단 초기 70년대 과거의 시까지 역순으로 편집한, 나태주 시인의 스페셜 에디션 시집 『가지 말라는데 가고 싶은 길이 있다』는 저자 나태주 선생이 직접 고른 시들로 엮어졌다. 시를 읽다 보면 시상의 내부 깊은 곳, 웅숭깊은 사유에 고인 맑디맑은 정수와 그 안에 열리는 풀꽃 같은 순수 무구한 시 세계를 만날 수 있다.

시인은 여러 달에 걸쳐 일평생 쓴 5,000페이지의 방대한 시 가운데 고르고 골라 400여 페이지의 시를 추려냈다. 그래도 장편소설이나 웬만한 사전 한 권만큼의 분량이다. 나태주 시인은 빙긋 웃으며 말한다.

한 사람의 일생이 담긴
시집이어서 그렇다고.
 ",10.0,1
케이크와 맥주,소설/시/희곡,"MD 한마디
[서머싯 몸, 쾌락을 탐구하다] 서머싯 몸이 『인간의 굴레에서』 의 연장선상에서 쓴 소설로 당시 실존 인물을 모티브로 해 파장을 일으켰다. 성공한 작가 에드워드 드리필드를 중심으로 '케이크와 맥주' 즉 쾌락과 유희를 쫓는 삶에 대해 집요하게 탐구한다. 동시에 작가로서의 고민과 사명감까지 녹여낸 위대한 풍자 소설. -소설 MD 김소정
달필의 감각으로 개인의 행복과 유희, 쾌락을 탐구한 서머싯 몸
대중성과 예술성 모두 갖춘 풍자 소설 『케이크와 맥주』

간결한 사실주의적 필치와 압축된 구성으로 해학과 풍자 넘치는 이야기를 만드는, 20세기 최고의 영미 문학 작가 서머싯 몸의 『케이크와 맥주』가 [민음사 세계문학전집] 394번으로 출간되었다. 몸이 작가로서의 원숙기에 접어든 1930년에 발표한 이 소설은 당시 문단의 내막을 적나라하게 묘사한 데다 등장인물이 작가의 지인이나 유명 인사와 흡사해 세간에 큰 파장을 일으켰던 풍자 소설이다. 작품 속 거장 에드워드 드리필드의 실제 모델로는 토머스 하디가 지목되기도 했다. 처세술로 성공한 작가 앨로이 역시 몸의 친구인 소설가 휴 월폴과 판박이로 묘사되어, 이 작품을 읽고 전전긍긍하던 휴가 『케이크와 맥주』의 출판을 막으려 할 정도였다.

어셴든은 유명한 작가 에드워드 드리필드의 전기를 쓰게 된 동료 작가 앨로이로부터 그에 관한 정보를 알려 달라는 청을 받는다. 무명 시절부터 드리필드와 친분이 있었던 어셴든은 젊은 시절 패기와 열정이 넘치던 드리필드와 그의 첫 번째 부인이었던 로지를 회상한다. ‘케이크와 맥주’라는 제목이 시사하듯 이 작품의 주요한 테마는 삶의 유희와 쾌락이다. 서머싯 몸은 평소 ‘쾌락이 영원히 지속되지 않는다고 해서 쾌락이 아닌 것은 아니’라고 말하며, 삶의 쾌락이 관념과 도덕에 치우쳐 경시되는 위험성을 경계했다. 몸의 생각을 반영하듯, 이 작품에서 드리필드는 건강한 삶의 유희를 간직한 로지가 곁을 떠나고, 설상가상 후견인을 자처하는 트래퍼드 부인이 그를 구속하면서, 성공한 작가로서의 달콤함을 누리는 대신 서서히 생기와 개성을 잃어 간다.

『케이크와 맥주』는 작가 스스로 작품 속에서 밝히듯, 몸의 최고작으로 평가받는 『인간의 굴레에서』(1915)에서 못 다한 이야기를 풀어낸 작품이다. 『인간의 굴레에서』가 정념에 의한 인간의 내적 예속을 다루었다면, 이 작품에서는 한 작가의 생애를 통해 인간을 구속하는 외적 요인, 사회적 굴레에 초점을 맞춘다.
 ",10.0,1
또다시 같은 꿈을 꾸었어 (일반판),소설/시/희곡,"『너의 췌장을 먹고 싶어』 의 작가 스미노 요루가
지친 사람들에게 선물하는 다정하고 따스한 이야기

자타공인 똑똑하고 당돌한 소녀 고야나기 나노카는 학교 안에는 이렇다 할 친구가 없지만 학교 밖에는 친구가 많다. 까칠하고 도도하며 꼬리가 반으로 잘린 고양이 ‘그녀’, 예쁘고 상냥하며 함께 오셀로 게임을 해주는 언니 아바즈레 씨. 그리고 항상 맛난 과자를 구워주고 함께 소설 이야기를 하는 할머니. 그리고 버려진 집 옥상에서 마주친 고등학생 미나미 언니.

학교 수업 연구 주제인 ‘행복이란 무엇인가’를 친구들과 함께 생각하며 하루하루 즐거운 시간을 보내던 나노카. 그러던 어느날, 옆자리 짝꿍 키류가 학교에 나오지 않기 시작한다. 그림을 좋아하지만 놀림받을까봐 늘 그림 실력을 숨기는 소심한 키류. 나노카가 키류를 도와주려고 마음먹는 순간, 나노카를 둘러싼 세계가 변화하기 시작한다.

* 일반판과 노블판은 내용은 동일하나 판형 차이가 있습니다.
(일반판 : 140*220mm / 노블판 : 128*188mm)

 ",8.9,0
