book_name,book_category,book_intro,book_score,y
네 생각보다 더 너를 사랑해,종교,"어린아이처럼 예수님과 누리는 ‘알콩달콩’ 친밀함과 사랑 이야기

거듭난 그리스도인이라면 각자 하나님을 만난 소중한 경험이 있다. 그런데 광대하신 그분을 더욱 경험하지 못하고 자신의 경험에만 멈춰 선 경우도 많은 듯하다. 그런 이들에게 이 책은 놀랍고, 어색하기도 하고, 이 책에 담긴 수많은 질문을 드리며 주님과 마음을 나눈 작가가 부러워지기도 할 것이다.

이 책에서 만나는 예수님은 친근하고 유머러스하다. 그 예수님 곁에는 예수님께 떼도 쓰고, 엉뚱한 행동도 하고, 고민도 많지만 무엇이든 다 털어놓는 ‘단비’(메인 캐릭터인 나무늘보. SNS 계정에서는 ‘도봉숙’이라는 이름으로 불린다)가 있다. 예수님은 그런 단비에게 귀 기울여주시고 ‘너무너무’ 사랑해주신다. 사랑받고 사랑하고 싶지만 상처받을 것이 두려워 스스로 숨는 ‘단비’를 예수님이 얼마나 사랑하시는지 페이지마다 가득 담겼다.

‘단비’는 바로 ‘나’의 모습이다. 점잔빼지 말고 ‘단비’처럼 주님께 미주알고주알 다 털어놓자. 예수님이 내게 얼마나 친근하고 유머러스하고 따뜻하게 다가오시는지 알게 될 것이다. 어린아이처럼 주님과 알콩달콩 친밀함을 나누고 싶고, 주님이 ‘정말’ ‘얼마나’ ‘어떻게’ 나를 사랑하시는지 궁금한 이들에게 권한다.

 ",9.6,1
하나님의 때 + 하나님의 선물 세트,종교,매일 하나님의 말씀을 묵상할 수 있도록 성경 말씀을 중심으로 한 『하나님의 때』와 풀기 어려운 ‘관계’의 문제로 힘들어하는 많은 이들이 관계가 하나님이 주신 ‘선물’임을 깨닫고 회복하기를 원하는 마음이 담긴 책 『하나님의 선물』이 구성된 세트 도서이다.,10.0,1
하나님의 열심,종교,"《하나님의 열심》은 박영선 목사의 대표작으로 잘 알려진 설교집입니다. 1985년 출간된 이래, 많은 신자들의 ‘인생 책’으로 손꼽히는 이 설교집을 한 세대가 지난 지금 다시 가다듬어 내놓습니다. 젊은 시절, 그는 ‘믿음’이라는 주제를 놓고 집요한 질문과 고민으로 끈질기게 매달렸고 성경을 파헤치는 거침없는 추적 끝에 ‘믿음은 하나님의 열심이 빚어낸 결과’라는 답을 얻게 됩니다.

저자가 이 설교를 했던 당시의 한국교회에는 성경 속 인물들을 영웅시하며, 그들처럼 좋은 믿음을 갖자는 구호로 청중을 독려하던 분위기가 만연해 있었습니다. 그런데 의욕과 도전으로 충만한 분위기 이면에는 생각만큼 잘 되지 않는 신앙생활로 많은 신자들의 좌절과 절망이 공존했던 것 역시 부인할 수 없는 현실이었습니다. 부흥기의 부요를 누리고 있으면서도 믿음에 대한 갈증은 해갈되지 않은 괴리를 모두가 공감하고 있었던 것입니다.

이런 정황에서 저자가 내지른 비명에 동감한 청중의 공명은 이 책을 쓰게 된 전제가 됩니다. 이 전제는 오늘날 우리가 공감할 수 있는 전제가 아닐 수 있습니다. 의욕과 열정보다는 회의와 냉소가 팽배한 시대이기 때문입니다. 우리의 틀은 변해 왔고 앞으로도 변해 갈 것입니다. 하지만 우리의 고민과 질문 너머 더 큰 말씀으로 존재하시는 하나님의 일하심의 신비는 오늘도 한결같이 다가올 것입니다. 한 세대를 넘어 우리와 다음 세대에 이 책을 건네주는 의미가 바로 여기에 있습니다. 수많은 신자들의 절망과 좌절에 공감하면서 ‘하나님께 열심’이 아닌 ‘하나님의 열심’으로 답을 얻은 이 책이 지금껏 많은 이들의 신앙에 새로운 전기를 마련해 주었듯, 우리와 우리 자손에게도 하나님의 일하심의 신비를 새롭게 발견하게 해 줄 계기가 될 것입니다.

본 개정판에는 바울이 새롭게 들어가 있으며, 각 인물에 대한 설교 말미에 덧붙여진 글에는 오랜 세월 하나님의 주권만을 역설(力說)해 온 저자의 깊은 안목이 녹아 있습니다. 일평생 하나님을 편들어 온 설교자 박영선의 단초를 엿볼 수 있는 책입니다. 이 책을 통해 세상과 역사 속에 충일한 하나님의 주권을 발견해 가는 기쁨을 누리시기 바랍니다.
 ",9.3,0
법화경 한글 사경 5,종교,"화엄경과 함께 대승불교의 최상의 경전으로 받들어지고 있는 법화경(일명 묘법연화경).
석가모니불께서 모든 중생을 일불승(一佛乘)의 수레에 태워 부처님 되게 하고자, 열반 전의 6년 동안 영축산에서 설하셨다는 법화경.이 경전의 복덕은 참으로 크고 깊습니다.
법화경을 눈으로 보고 입으로 외우고 손으로 쓰고 마음에 새기는 사경기도는 어떤 기도보다 크나큰 성취를 안겨주며,우리의 삶을 바르고 행복한 쪽으로 나아가게 만듭니다.

법화경을 사경하면 제불께서 지켜주어

한량없는 공덕과 복 안정된 삶 얻게 되고

원하는 바 뜻과 같이 만족스레 성취하며

마침내는 신통력과 무생법인 증득하리
 ",8.0,0
"1시간의 죽음, 지옥과 천국에 가다",종교,"이 책은 “1시간의 죽음 지옥과 천국에 가다”의 증보판이다. 저자는 1시간 동안 죽은 상태에서 지옥과 천국을 체험했다. 투병 중에 어떤 악한 영에게 끌려서 지옥으로 가게 된다. 이미 지옥에 가 있는 사람들의 비명과 처참한 광경과 이곳에서 나가게 해달라고 애걸하는 소리와 끔찍한 냄새로 가득 찬 모습은 무시무시한 곳이었다고 증언한다.

갑자기 천둥 같은 큰 음성이 들렸다.
“지금은 그의 때가 아니니라. 그의 어머니가 그를 위해 기도했노라. 너는 그를 놓아 주어라. 내가 그의 어머니에게 약속하였노라!”

악한 영으로부터 놓임을 받고 지옥을 빠져나와서 밝은 빛으로 가득찬 천국문 앞에 와 있었다. 천사의 안내를 받으며 황홀하고 아름다운 천국을 구경하였고 미래에 일어날 특별한 사건들을 알려주었다. 이 체험은 36년 전의 일이었지만 이제야 하나님께서 증언을 허락하셔서 세상에 공개하게 되었다. 현재 저자는 미국 크리스천 라디오 사회자로, 컨퍼런스 강사로, 치유와 예언으로 많은 사람들에게 소망의 메시지를 전하고 있다.",8.0,0
No라고 말할 줄 아는 그리스도인,종교,"더욱 사랑하며 자유할 수 있는 관계의 거리는 과연 어디까지일까?
가족·친구·교회·직장·하나님과 나, 그 유쾌하고 명쾌한 관계 맺기에 관한 모든 이야기!
바운더리를 알면 거절은 곧 긍정이 된다.

자신의 삶을 스스로 잘 통제하고 있습니까? 알게 모르게 사람들이 자신만의 편의를 위해 당신을 이용하고 있지는 않습니까? 이런 질문들에 ""아니요""라고 당당하게 말할 수 있는 그리스도인이 얼마나 되는가.명확한 바운더리를 가지는 것은 건전하고 균형 잡힌 신앙생활 방식의 필수 요소다. 이것은 우리가 책임지고 있는 삶의 요소들을 명확하게 표시해주는 개인적인 영역 구분선이다. 다른 말로 하면, 우리가 무엇이며 또한 우리가 무엇이 아닌지 규명해준다. 이러한 것은 우리 삶의 모든 영역에 영향을 미친다.영적인 바운더리는 하나님의 뜻과 우리의 의지를 구분할 수 있게 해주고 창조주에 대한 경외심을 새롭게 환기시켜준다. 신체적 바운더리는 우리가 누구와 접촉할 것인지, 그리고 어떤 상황 아래 처하게 될 것인지 결정하도록 도와준다.

그리스도인들은 사랑과 이타적이 자세에만 연연해하다가 결과적으로는 자신의 한계와 범위를 잊어버릴 때가 많다. 그리고 자신에게 바운더리가 결여되어 있다는 사실을 알게 된 후에는 이렇게 문제를 느끼기도 한다.내가 바운더리를 설정하고서도 여전히 사랑을 베풀 수 있을까? 적절한 바운더리란 무엇인가? 누군가 내가 설정해놓은 나의 바운더리 때문에 당황하거나 상처를 받으면 어떻게 하나? 나의 시간, 사랑, 에너지, 그리고 돈을 필요로 하는 사람에게 나는 어떻게 반응해야 하나? 바운더리는 이기적인 마음과 같은 것이 아닌가? 바운더리를 세우려 할 때 느끼거나 두려운 마음이 생기는 것은 왜일까?이 책은 이러한 의문점들에 대한 답변들로 이루어져 있다. 물론 이 책에서 말하는 바가 이런 모든 의문점을 한꺼번에 말끔히 없애줄 수는 없다. 하지만 끊임없이 이어지는 무수히 많은 의문들을 많은 부분 해소해 줄 것이다.
 ",9.0,0
성경 2.0 구약세트,종교,"성경이 어려운 99%가 반드시 봐야하는 필독서,
난해했던 성경이 술술 풀리는 기적을 만난다!

이 세트는 총 7권으로 구성되어있다.
1권: 창세기, 욥기
2권: 출애굽기, 레위기, 민수기, 신명기
3권: 여호수아, 사사기, 룻기
4권: 사무엘상·하, 역대상
5권: 열왕기상, 역대상, 열왕기하, 역대하
6권: 아모스, 호세아, 요엘, 이사야, 미가, 하박국, 스바냐, 예레미야, 예레미야 애가, 요나, 나훔, 오바댜, 에스겔, 다니엘
7권: 역대상·하, 에스라, 에스더, 느헤미야, 학개, 스가랴, 말라기

 ",9.6,1
영적 훈련과 성장,종교,"영성 신학자, 리처드 포스터의 대표작인 『영적 훈련과 성장』 개정판. '성숙한 그리스도인이 되는 길'이라는 부제처럼 이 책은 내적 훈련과 외적 훈련, 단체 훈련을 통해 영적성장에 이르는 길을 소개한다. 묵상, 금식, 공부, 홀로 있기, 복종, 인도하심 받기 등의 훈련은 우리의 외적 습관을 변화시켜서 우리의 삶에 ‘하나님의 풍성하심’이 임하게 한다.",9.6,1
기도일지 3,종교,"한국 기도하는 엄마들(Moms In Prayer KOREA)에서는 두세 명의 엄마들이 매주 1회 1시간 정기적으로 모여서 MIP기도의 방식대로 자녀와 자녀의 학교를 위해 대화식으로 합심하여 ‘기도하는 엄마들’을 세우고 있습니다. ‘기도하는 엄마들’은 모여서 함께 자녀들을 위해 ‘기도함으로’ 그들을 몸소 지키며, 자녀들의 학교가 성경적 가치와 높은 도덕적 기준으로 그들을 지도할 수 있게 기도합니다. ‘기도하는 엄마들’ 사역이 한국에서 이루어지고 있다는 것은 크나큰 축복입니다. 1998년 한국 MIP가 시작된 이래로 우리는 다음 몇 가지 사실을 확인하게 되었습니다.

‘기도하는 엄마들’의 특징은 다음과 같습니다.
첫째, 성경 말씀으로 기도함으로 하나님의 뜻을 따라 기도하게 됩니다.
둘째, 기도하는 엄마가 먼저 은혜 받고 변화됩니다.
셋째, 기도 응답의 확신을 갖게 됩니다.
넷째, 기도의 능력에 대한 비전을 갖게 됩니다.
다섯째, 다른 엄마들을 ‘기도하는 엄마들’로 세웁니다",9.6,1
하나님이 고치지 못할 사람은 없다,종교,"1997년 첫 출간되어 16만 독자의 심금을 울린
한국대표 기독교 고전
20년 만의 개정판

사형장을 천국의 문으로 바꾼 믿음의 실체에 대한 생생한 증언
하나님의 존재여부에 대한 시비는 이로써 끝났다!

그렇다. 우리 모두는 사형수다. 무한한 권력을 손에 쥔 자도, 세상 재물을 마음껏 주무르는 자도 아침에 눈을 뜨면 어김없이 자기 얼굴 앞에 밧줄이 덜렁거리고 있음을 알지 못한 채 살아가는 무지한 사형수들임을 부인할 수 없다. 언제 우리에게 집행명령서가 날아들지 모른다…. 하나님은 인간의 머리로 만들어낸 허구의 신이 아니다. 신학과 교리 속에 갇혀 있는 추상적인 존재도 아니다. 사형장에서 뜨겁게 증명되는 실존의 하나님을 만나보라!
 ",9.3,0
데스티니 : 하나님의 계획,종교,"“나의 데스티니가 궁금하다!”

우리 인생에는 하나님이 계획하신 명확한 설계도와 목적이 있다.
자신의 데스티니를 발견하고 이루어갈 때 우리는 가장 행복하다.

세상에 나오는 수많은 자기계발 서적이 성공을 이야기한다. 마치 그 책들 속에 “이런 방법을 쓰면 성공할 수 있고, 성공하면 행복할 수 있어”라는 말이 생략 되어 있는 듯하다. 하지만 사람이 자기 길을 계획하더라도 그 길을 인도하시는 이는 하나님이시다. 하나님께서는 사람을 특별한 목적을 가지고 지으셨다. 사람을 만드신 분이 하나님이시기에 그분이 계획하신 설계도와 목적 아래 거할 때 사람은 가장 행복하다. 지금 인생을 고민하는 수많은 사람들에게 이 진리가 절실히 필요하다.

저자는 누가 들어도 좋다는 길, 서울대 수학과를 나와서 국비 유학생으로 미국 UC버클리에서 박사 학위를 받았다. 그런 그가 안정적으로 교수를 할 수 있는 시점에 목사의 길을 선택한다. 저자라고 고민이 없었겠는가? 하지만 그는 세상의 생각을 벗어난 그 길에서 지금 어느 때보다 행복하다고 이야기한다. 돈, 명예, 사람을 떠나 진정으로 행복할 수 있는 비결은 하나님이 디자인하신 고유한 나만의 길에 들어섰을 때라고 이야기한다.

지금 그 하나님의 부르심 앞에 당신을 초청하려고 한다. 내가 왜 만들어졌는지, 어느 길로 가는 것이 내게 가장 좋은 길인지 고민하는 당신에게 하나님 앞에 서라고 이야기한다. 이 책을 통해서 당신의 인생길이 하나님께서 함께하심으로 가장 행복하길 진심으로 축복한다.
 ",9.3,0
법화경 한글 사경 4,종교,"화엄경과 함께 대승불교의 최상의 경전으로 받들어지고 있는 법화경(일명 묘법연화경).
석가모니불께서 모든 중생을 일불승(一佛乘)의 수레에 태워 부처님 되게 하고자, 열반 전의 6년 동안 영축산에서 설하셨다는 법화경.이 경전의 복덕은 참으로 크고 깊습니다.
법화경을 눈으로 보고 입으로 외우고 손으로 쓰고 마음에 새기는 사경기도는 어떤 기도보다 크나큰 성취를 안겨주며,우리의 삶을 바르고 행복한 쪽으로 나아가게 만듭니다.

법화경을 사경하면 제불께서 지켜주어

한량없는 공덕과 복 안정된 삶 얻게 되고

원하는 바 뜻과 같이 만족스레 성취하며

마침내는 신통력과 무생법인 증득하리
 ",8.0,0
가르침과 배움의 영성,종교,"“교육에 있어서 일대 사건과 같은 책이다!”-뉴욕 타임스

가르침과 배움의 영역에서 소외되었던 영성을 회복하라!
「비참한 자들을 위한 정치학」의 파커 파머가 지식이 소외되어 버린 우리 시대를 향해 주장하는 교육의 영성. 앎과 가르침과 배움은 단순한 학문 활동을 훨씬 넘어서는 의미를 가진다. 앎과 가르침과 배움은 깊은 인간적 의미를 지닌 활동, 위대한 인간적 목적을 가진 활동, 우리 자신과 이 세계의 변화에 기여하는 전인적 활동이다.

오늘날 교육의 위기를 지배욕과 호기심에서 비롯한 지식관에서 찾는 저자는, 이제 앎과 가르침과 배움의 영역에서 소외되어 왔던 영성을 새롭게 회복해야 함을 역설한다. 궁극적인 지혜의 근원으로서 사랑을 탐구하고, 오래 전 사막 교부들과 수도원, 퀘이커교도 등의 전통에서 영성 훈련을 찾아 소개하며, 실제 수업 진행을 위한 방법론적 예시 등을 담고 있는 본서는 오늘 메마른 시대에 교육의 길을 모색하는 교사들에게 열정을 회복해 주는 위로와 자극이 될 것이다.",10.0,1
모든 그리스도인을 위한 영적 전쟁,종교,"영적 전쟁'이라는 말은 듣는 사람에 따라 다소 거부감을 가질 수 있다. '전쟁'이라는 단어에서 공포, 두려움, 폭력 등을 연상하기 때문이다. 하지만 역으로 생각해 보면 그리스도인에게 신앙은 '영적 전쟁'이라고 표현할 만큼 진지하고 긴박한 성질의 것이다. 『영적 전쟁』에서 '영적 전쟁'이란 그리스도인이 성령께서 주관하시는 바른 생각과 바른 태도를 갖는 것이다. 저자는 체험을 통한 개인의 영적 지식을 검증하고 그리스도인이라면 누구나 할 수 있는 영적 전쟁에 대한 균형 잡힌 관점을 제시한다.
 ",8.1,0
기독교의 기본진리,종교,"『World지』 밀레니엄 100대 도서, 『크리스채너티 투데이』 20세기 100대 도서에 선정된 『기독교의 기본진리』 50주년 기념판. 이 책은 무비판적으로 기독교를 받아들임으로 참된 진리에 확신을 갖지 못하는 이들에게 기독교의 교리를 명확하게 전달하는 기독교 고전으로, 신학생뿐 아니라 기독교인이라면 한번은 읽어야 하는 필독서로 꼽힌다.
 ",9.1,0
네게 재물 얻을 능력을 주었다,종교,"세상의 돈이 롤러코스터를 타고 있다. 하루아침에 떼돈을 벌었느니, 투자금이 반 토막이 되었다느니 난리다. 이 와중에 홀로 초월한 듯해 보이는 이들도 있다. 그런데 정말, 돈이 안 중요해서 그런 걸까?

송 목사는 솔직해지자 한다. 마음속 깊은 곳에서 따르는 삶의 원리가 무엇인지 까보자고 말한다. 돈에 대해서도 말이다. 하나님은 우리로 그저 밥이나 굶지 않는 수준에서 거룩하게 살라고 하지 않으셨다. 성경에 등장하는 믿음의 거부들도 증명하는 바이다. 단, 그들이 물질의 거부 이전에 믿음의 거부였음을 놓쳐선 안 된다.

하나님은 우리가 필요를 구할 때 돈을 주기도 하신다. 하지만 그보다 더 많은 순간, 돈을 얻을 능력을 주신다. 아니, 이미 주셨다. 그런데도 굳이 그걸 거부(?)하면서 살아가는 이 시대 하나님의 자녀들에게, 송 목사는 자신의 경험을 나눈다. 주님을 믿음으로 천지를 지으신 창조주의 자녀가 된 이후 자신에게 일어난 정체성의 변화가 물질적 삶에도 얼마나 큰 변화를 가져왔는지, 하나님이 얼마나 부요하게 우리의 삶을 채워주는 분이신지. 그리고 우리에게 어떤 능력을 주셨는지 성경을 뒤져 찾아낸 10가지 원리를 알려준다. 우리도 그 능력을 발견해 풍성한 삶을 누리길 간절히 바라면서 말이다.

 ",8.0,0
일상의 성화,종교,"성화는 틀에 박힌 공식이 아니다
지금 나의 일상에서 일어나는 살아 숨 쉬는 이야기다

우리 개개인의 삶에 찾아오셔서
세밀하게 일하시는 하나님에 관한 이야기

많은 사람이 ‘성화’의 과정을 평범한 일상에서 분리되어 종교적인 사람이 되어 가는 것으로 오해한다. 그리스도인의 성화 과정은 모두 똑같은 틀에 맞추어 이루어진다고 생각하며, 그러한 틀을 다른 사람에게 강요하기도 한다. 그래서일까. ‘이것’만 하면 그리스도의 은혜와 지식 안에서 성장할 수 있다는 조언들이 우리 주위에는 넘쳐 난다.

하지만 성화의 길로 가는 만능열쇠는 없다. 아무리 심오한 신학적 내용이 담긴 훌륭한 조언이라 할지라도, 우리 개개인의 삶의 다양한 영역을 모두 포괄할 수는 없다. 하나님은 우리 각각의 삶의 고유성을 헤아리시면서, 우리 삶의 실질적인 고민들에 맞춰 역동적으로 우리를 변화시키신다. 성화는 바로 우리 일상에서 일어나는, ‘나와 하나님의 이야기’인 것이다.

데이비드 폴리슨은 자신의 개인적인 경험을 비롯한 성화의 다양한 모습들을 우리에게 보여 주면서, 그 기저에 흐르는 신학적인 통찰들도 놓치지 않는다. 저자가 강조하는 대로 거룩해져 간다는 것은 일상과 분리되는 것이 아니다. 그것은 더욱 지혜롭게 일상을 꾸려 가고, 더 나은 친구, 더 나은 가족이 되어 가는 것이다. 이 책을 통해 성화에 대한 무거운 짐은 벗어버리고, 우리의 일상 가운데 일하시는 하나님을 바라보며 성화의 여정을 걸어갈 수 있기를 소망한다.
 ",10.0,1
세상에서 가장 쉬운 불교,종교,"자현 스님 신간 『세상에서 가장 쉬운 불교』출간

불상은 왜 금빛일까?
절에는 왜 여러 부처님이 계실까?
절에는 한 달에 몇 번이나 가야할까?

수십 년간 절에 다녀도 풀리지 않았던 의문, 어깨너머로 배웠던 불교 문화를 가장 쉬운 언어로 풀어내다. 입문자는 몰라서 어렵고, 불자들은 묻지 못해 어려웠던 불교. 어려운 불교용어는 빼고 200여 장의 사진을 더해 쉽고 친숙한 설명으로 풀어낸 자현 스님의 눈높이 사찰 해설서. 『세상에서 가장 쉬운 불교』

건축, 선불교, 한국고대사, 불교 교육, 회화, 율장 등 5개 분야의 박사학위를 취득한 자현 스님은 한국사에서부터 미술학, 불교교리를 관통하는 스님이자 불교 지식인이다. 또 유튜브와 네이버 밴드, 불교티비 등을 통해 불자들과 소통하며 스님만의 개성있는 화법과 시선으로 불교를 전하고 있다.

이번 책은 불교의 입문에서부터 문화, 신앙, 순례로 구성된 불교 ‘생초보 입문서’로 불교에 대한 문턱은 낮추고 기본은 빠뜨리지 않는 충실한 짜임새를 갖추었다. 특히 스님은 서문에서 “불교책을 쓰는 사람들이 범하는 흔한 오류가, ‘최대한 쉽게’를 추구하는데도 결국은 어렵게 된다.”며 “최대한 불교용어를 배제하는 불교책, 누구나 이정도만 알면 되는 서머리 불교라는 개념으로 ‘그림책같이 재미있고 쉬운 불교’라는 컨셉을 갖게 되었다.”고 이번 책의 방향을 설명했다.
 ",9.0,0
하나님을 영화롭게 하는 비즈니스,종교,"비즈니스가
하나님을 영화롭게 한다?

성경과 현실의 탁월한 연결

“비즈니스는 단지 돈을 벌기 위한 수단인가?”
정평있는 신학자 웨인 그루뎀이
성경 안에서 비즈니스의 의미를 찾아내다!

11가지 비즈니스 행위에 관한 성경적 원리
비즈니스 자체가 선하며 하나님을 기쁘시게 할 수 있는가?

자본주의 시대의 모든 사람은 비즈니스 현장에서 살아간다. 사고 파는 경제 행위, 돈을 버는 일, 경쟁, 고용되고 고용하는 일 등 우리 삶의 모든 행위 자체가 비즈니스라 할 수 있다.

웨인 그루뎀은 비즈니스에 대한 새로운 개념을 소개한다. 저자에 의하면 비즈니스는 하나님의 성품과 창조를 모방하는 방식으로 수행될 때 그 자체가 하나님을 영화롭게 할 수 있다. 소유권, 이윤, 돈, 경쟁, 그리고 차용과 대출 등을 포함하여 비즈니스의 모든 측면이 하나님을 영화롭게 할 수 있다. 왜냐하면 그 모든 행위가 하나님의 속성을 반영하고 있기 때문이다. 우리는 하나님을 영화롭게 하는 최고의 비즈니스를 할 수 있다.
 ",9.8,1
하이카툰 이슬람,종교,"신개념 신앙교육서
다음세대를 위한 CARTOON과 QR의 조합!
하이 카툰 이슬람

더 이상 이슬람은 멀리 있지 않다!
우리의 이웃으로 가까이 살고 있는 무슬림을 전도하라
전 세계 인구 77억 중 무슬림 인구 23%! 한국의 무슬림 인구 35만명
어린이와 청소년들을 위한 신앙지침서

전 세계에서 가장 빠르게 성장하는 종교는 이슬람이다. 한국에서도 이슬람 인구는 어느새 30만 명을 넘었다. 이슬람에 대한 종교개혁자들의 연구에 의하면 이슬람은 예수 그리스도의 하나님 아들 됨을 부정하기에 기독교 이단이다(요일 4:1-6). 따라서 기독교인들이 이슬람을 알아야 한다. 한국에서 이슬람으로 개종하는 73%가 기독교인들이다. 한국교회의 미래인 다음 세대를 위한 이슬람 연구 지침서이다.

본 교재는 매 과마다 [이슬람 카툰]과 [ACTIVITY]로 구성되어 있다. [이슬람 카툰]은 이슬람에 대한 전반적인 지식을 얻을 수 있도록 구성하였고, [ACTIVITY]는 이슬람과 기독교를 비교하며 기독교 신앙을 정립하는 딱딱한 성경공부가 아닌, 쉬운 신앙학습 활동이다.
 ",9.8,1
예수동행일기,종교,"“예수동행일기의 초점은 예수님과의 친밀한 동행입니다.
눈에 보이지 않고 귀에 들리지 않지만 지금 나와 함께하시고 말씀하시는 그분에게만 초점을 맞추는 것입니다.”
“누구나 예수님과 동행할 수 있습니다”

예수님과 동행한다는 것은 무엇인가? 예수동행일기란 무엇이고 어떻게 쓰는 것일까? 예수님을 믿는다고 고백하고 교회를 다니지만, 기쁨이 없고 변화가 없는 신앙생활을 하는 그리스도인에게 유기성 목사는 ‘예수님 한 분만으로 행복한가?’라고 물으며 이 책을 시작한다. 『예수동행일기』는 매일 총 6주 동안 예수님과 함께 친밀히 동행한다는 것이 무엇인지, 그리고 그것을 기록하고 나누는 것이 우리를 얼마나 변화시키는지 차근차근 설명해준다. 이 책을 활용해 공동체와 함께 훈련할 수 있고 혼자서도 얼마든지 주님과 동행하는 훈련을 시작할 수 있다.
 ",10.0,1
더 이상 내려갈 곳이 없었다,종교,"“힘드냐? 억울하냐? 너 나를 따르는 것 아니었냐?”

상하고 낙담한 마음을 주님 앞에 다 쏟아놓았다
탱크 목사가 들려주는 사망의 골짜기 탈출기
유기성 · 김동호 · 송태근 목사 추천

내가 사망의 음침한 골짜기로 다닐지라도 해를 두려워하지 않을 것은 주께서 나와 함께하심이라-시편 23편 4절
 ",9.6,1
메시지 완역본 큰글자,종교,"큰글자 『메시지』는 읽기 편한 성경입니다!
- 크고 진한 서체를 사용해 가독성이 높아진 본문 편집
- 『메시지』 신구약 66권 전체가 한 권에 담긴 완역본
- 고급스러운 가죽 표지 디자인과 내구성 있는 케이스, 손에 쉽게 잡히는 판형
- 성경 통독을 돕는 주요 성경 지도, 성경 이야기의 다섯 막 등 부록 수록

『메시지』는 이 시대를 살아가는 그리스도인을 위한 ‘성경 옆의 성경’으로, 말씀에 목마른 한국교회 그리스도인들에게 공역성경과 함께 ‘읽는 성경’으로 자리매김하고 있다. 『메시지』를 소개하는 가운데 ‘전교인 로마서 통독’을 위한 『메시지』 쪽복음 제작을 제안하는 교회가 있는가 하면(정주채, 향상교회 은퇴목사), 『메시지』를 적극 추천하며 ‘신약성경 통독 캠페인’을 진행하는 교회도 있었다. “우리 교회는 성경을 읽을 때 개역개정 성경과 『메시지』 두 가지 번역본을 사용하려고 합니다. 특히, 『메시지』를 적극적으로 활용해 주시기를 바랍니다. 이미 성경을 여러 번 읽으신 분들은 성경의 새로운 의미를 깨달을 수 있을 것이고, 처음 성경을 읽는 분들은 성경의 의미를 쉽게 파악할 수 있을 것입니다“(정현구, 서울영동교회 담임목사). 이 외에도 많은 교회와 단체에서 『메시지』를 추천하거나 통독성경으로 사용하고 있으며, 설교 및 성경공부 참조본문으로 활용하고 있다.
 ",9.6,1
사귐의 기도,종교,"한국 교회의 기도 문화에 대한 날카로운 진단과 성찰, 깊이 있는 학문적 연구, 저자 개인의 영적 탐구를 접목시켜 출간 이후 10년 동안 뜨거운 사랑을 받아 온 기도의 교본. 수많은 독자와의 대화와 저자의 목회 현장 경험을 통해 내용을 전면 보완한 개정증보판으로 출간한다. 일방통행식의 기복적 기도 문화가 여전히 지배하고 있는 한국 교회에 「사귐의 기도」는 지금도 전복적인 기도의 교과서다.
 ",9.5,0
두란노 어린이 그림 성경,종교,"4~6세 유치부 어린이를 위한 『두란노 어린이 그림 성경』

전 세계 1,400만권 이상 판매된 어린이 그림성경의 고전으로, 창조부터 요한계시록의 새 하늘과 새 땅 이야기까지 모두 90여 가지 성경 이야기를 재미있는 그림과 함께 새롭게 소개하고 있다. 단순하지만 독특한 그림과 쉬운 본문 내용으로 어린이의 처음 만나는 성경 이야기로 손색이 없다. 아이들에게는 길고 딱딱한 성경을 짧게 잘 구분하였고 각 chapter마다 재미있고 생생한 이야기 구성을 갖추었다. 영어판 The beginner's bible과 대조하며 영어 원문으로 읽을 수도 있다.",9.3,0
"염불, 모든 것을 이루는 힘",종교,"염불수행의 요체와 참뜻 그리고 신심(信心)이 저절로 우러나는 영험 이야기를 담은 책이다. 실상(實相), 관상(觀想), 관상(觀像), 지명(持名) 크게 네 가지로 나뉘어지는 염불수행법 중 지명염불법은 『아미타경』에 근거한 염불법이다. 아미타불의 명호 여섯 자를 굳게 지녀서 한결같은 마음으로 흐트러지지 않으면 된다. 가장 간단하고 익히기 쉬운 수행법이기 때문에 역설적으로 지명염불을 올바르게 수행하는 법과 우수성 그리고 공능과 영험이 높이 평가받지 못한 면이 있다. 원영 대사는 이러한 지명염불의 올바른 수행법과 반드시 갖추어야 하는 세 가지 자량을 찬찬히 설명하면서 지명염불이 뛰어난 수행법임을 교학적 근거를 들어서 증명하고 있다.",10.0,1
