book_name,book_category,book_intro,book_score,y
스즈키 첼로 교본 2,예술,이 책은 전세계의 스즈키 메소드 지도서의 일부이다. 첨부된 음반과 함께 책을 사용하면 학습의 효과가 클 것이다. 피아노 반주책이 함께 포함되어 있다. 첼로 교본에 함께 할 지도 교사는 자격증이 있어야 할 것이고 www.suzukikorea.or.kr를 통해 보다 상세한 정보를 얻을 수 있다.,10.0,1
처음 만나는 스튜디오 지브리 칼림바 연주곡집,예술,"지친 일상에 위로를 주는 힐링 악기 칼림바와 힐링 뮤직 지브리의 만남!

『처음 만나는 스튜디오 지브리 칼림바 연주곡집』은 칼림바의 맑고 영롱한 음색과 잘 어울리는 스튜디오 지브리 애니메이션 OST를 엄선하여 엮은 칼림바 연주곡집이다. 칼림바 연주에 적합하게 곡 길이를 조절하였고, 화음에 중점을 두어 편곡하였다. 섬세하고 감성적인 멜로디로 듣는 이의 마음을 따뜻하고 편안하게 만드는 스튜디오 지브리의 명곡들을 맑은 음색의 칼림바로 연주하며 그 감성과 여운을 직접 느낄 수 있다.",8.0,0
피아노로 연주하는 디즈니 OST 베스트 Easy Ver.,예술,"꿈과 환상을 전해줄 디즈니의 선물!
피아노로 연주하는 디즈니 OST 베스트!

디즈니만의 색으로 남녀노소, 동서고금을 막론하고 감동을 전해주는 디즈니의 음악. 『피아노로 연주하는 디즈니 OST 베스트[개정판]』은 그런 디즈니 작품들의 오리지널 사운드 트랙들을 모아, 피아노 솔로 연주곡으로 쉽게 편곡하여 수록한 연주곡집이다. 월트디즈니의 정식 라이센스를 통해, 각 작품의 스틸컷이 함께 수록 되어있다. 모든 수록곡의 연주 동영상이 링크된 QR코드로 더 즐겁게 디즈니 OST를 즐겨보자.",8.9,0
"누구나 그릴 수 있는 색연필 일러스트 10,000개",예술,"일상의 작은 발견을 그림으로 기록해보세요. 누구나 그릴 수 있는 쉽고 귀여운 색연필 일러스트 『누구나 그릴 수 있는 색연필 10000개』. 색연필 몇 자루, 종이, 그리고 이 책을 통해 누구나 금손이 될 수 있습니다. 기초 연습을 많이 할 필요 없고 어렵고 거창한 미술이론을 많이 알 필요도 없습니다. 그냥 색연필로 이 책 속에 있는 간단하고 귀여운 그림을 따라 그려보세요. 색연필은 다루기 아주 쉬운 그림 도구이고 이 책에는 17개 주제별로, 무려 10,000개의 예시 그림이 실려 있습니다. 단순한 기본 도형에서 그려나가기 때문에 따라 그리기도 아주 쉬워서 귀엽고 예쁜 그림을 불과 몇 분 만에 빠르게 그릴 수 있습니다. 정성스런 손편지나, 카드, 다이어리 꾸미기에 사용하기도 좋아요. 책 속 그림들을 조합하고 응용해서 자유롭게 낙서를 하거나 일상이나 여행지에서 보거나 느낀 것을 그려보세요.

 ",9.4,0
LIGHT 미술가를 위한 빛의 이해와 활용,예술,"사실적이고 환상적인 효과를 만들어내는 빛의 원리와 활용법을 상세히 파고든 책이다. 애니메이터와 일러스트레이터, 화가, 사진가 등 모든 미술가에게 귀중한 도움이 될 것이다. 각 장에는 핵심 내용을 실습할 수 있는 간단한 예제가 포함되어 있고 도판과 도표, 디지털 이미지, 스틸 사진 수백 장 수록되어 있으며 매체를 막론한 모든 미술 분야의 학생과 실무자에게 유용한 책이다.
 ",9.8,1
나의 첫 바이올린 연주곡집,예술,"스즈끼 교육과정을 따른 연주곡집으로 바이올린을 처음 배우는 유치부, 초등학생 1,2학년 정도의 아동에게 적당하다. 익숙한 동요를 비롯한 다양한 곡이 수록되어 있다.",9.6,1
시나리오 어떻게 쓸 것인가 세트,예술,"“훌륭한 이야기(STORY)에서 최고의 대사(DIALOGUE)가 나온다!”

스토리텔링의 거장 로버트 맥키의 명저
『STORY 시나리오 어떻게 쓸 것인가』, 『DIALOGUE 시나리오 어떻게 쓸 것인가 2』세트

전 세계에서 가장 많은 강연 요청을 받는 스토리텔링의 거장으로 「반지의 제왕」의 피터 잭슨, 픽사&디즈니 크리에이티브팀 등 수많은 시나리오 작가, 소설가, 극작가, 프로듀서, 감독들을 가르쳐온 로버트 맥키. “전설적인 명강의”로 불리는 그의 세미나는 현재까지 60명의 아카데미상 수상자, 200명의 아카데미상 후보, 200명의 에미상 수상자, 1000명의 에미상 후보, 100명의 미국작가조합상 수상자, 50명의 미국감독조합상 수상자를 배출한 것으로 유명하다. 이 세미나에 기초한 『STORY 시나리오 어떻게 쓸 것인가』『DIALOGUE 시나리오 어떻게 쓸 것인가 2』는 영화, 소설, 드라마, 연극 등을 쓰는 데 알아야 할 모든 것을 담고 있는 작법서의 정전이라 할 수 있다.",9.1,0
서드 포지션,예술,바이올린 연습곡이 담겨있다.,8.8,0
Disney 계이름 공부 1,예술,"무작정 따라 쓰던 계이름 학습에서 탈피하여 실제 곡에서도 활용할 수 있도록 구성한 실용적인 교재입니다. 피아노 교본과 계이름 진도를 맞춰, 학습한 계이름을 연주를 통해 실습할 수 있으며, 지겹지 않은 반복학습으로 자연스럽게 계이름을 익힐 수 있습니다. 또 실제 연주하는 교본, 동요, 곡집의 수록곡을 넣어 피아노 연주 시 도움을 줍니다.
 ",9.8,1
스튜디오 지브리 OST 베스트 오리지널 피아노 버전,예술,"연주 동영상이 있는 스튜디오 지브리 OST 베스트 : Original Piano Ver. 도서 소개 이웃집 토토로, 센과 치히로의 행방불명, 하울의 움직이는 성 등 국내에도 잘 알려진 ‘스튜디오 지브리’ 사의 애니메이션 명곡 OST 중 베스트 40곡을 선정하여 원곡 그대로 편곡한 피아노 곡집입니다. 지브리 애니메이션이 만들어진 연도별로 차례대로 구성되어있으며 각 곡의 연주 동영상을 QR코드를 통해 편리하게 감상 할 수 있습니다. 1984년 제작된 바람계곡의 나우시카부터 2014년 추억의 마니까지 원곡 그대로 편곡한 ‘오리지널 버전’으로 지브리 애니메이션의 감동을 그대로 느껴보세요!
 ",9.4,0
빈센트 반 고흐 Vincent Van Gogh 01,예술,"『갤러리북 시리즈』는 2002년 겨울, 명화의 아름다움과 감동을 전하겠다는 일념으로 원화 퀄리 티에 가까운 특수 그림 인쇄를 독자적인 16년간의 연구를 통해 2018년 봄에 탄생하였으며, 큰 판형의 일반적인 책에 미술용지 같은 고급 용지를 사용하여 지금까지의 일반 명화집에서는 볼 수 없었던 명화의 아름다움과 감동을 느낄 수 있도록 제작되었다. 편집 형식도 큰 판형의 페이 지에서 온전한 작품을 감상하고 국내 서양미술사 작가로 저명한 김영숙 작가의 쉽고 재미있는 글이 도슨트 형식의 글로 편집되어 미술관처럼 명화를 보다 가까이 느끼고 이해하면서 감상할 수 있도록 해준다. 뿐만 아니라 높은 인쇄 퀄리티는 갤러리북에 수록된 작품 중 마음에 드는 작 품을 낱장으로 분리하여 액자에 담거나 붙이는 등, 디스플레이를 통한 감상이 가능해 명화와 더 가까워질 수 있는 여러가지 활용이 가능한 도서로 제작되었다.",9.7,1
지은쌤의 30일 피아노 코드 반주 1,예술,"30일 동안 배우는 피아노 코드 반주!

‘지은쌤의 30일 피아노 코드 반주’는 제목 그대로, 30일 동안 피아노 코드 반주를 배우는 책이다. 피아노 연주와 반주의 차이부터 시작해서, 4 Beat 주법, 순차진행, 코드의 확장, 아르페지오, 라인클리셰, 전주와 후주, 패턴 반주, 양손 보이싱, 애드리브 등 피아노 반주의 기본기를 설명하고 있다. 이 책은 단순히 악보만 따라 치는 교재를 넘어 스스로 반주를 만들 수 있는 능력을 키워준다. 반주 이론을 배우는 ‘오늘의 이론’, 배운 이론을 유명곡이나 코드 진행에 맞춰 연습하는 ‘오늘의 연습’, 본인 스스로 반주를 만들어 보는 ‘오늘의 적용’으로 구성되어 있어서 체계적으로 반주를 배울 수 있다. 저자의 안내를 따라 하루하루 반주 연습을 하다 보면, 30일 후에는 3단 악보 없이 코드만 보고도 멋진 반주를 할 수 있게 된다. 저자가 직접 강의하는 유튜브 무료 강의를 제공하여, 입문자들도 부담 없이 시작할 수 있다.",9.3,0
처음 만나는 뉴에이지 피아노 연주곡집 초급,예술,"방탄소년단 진이 연주한 바로 그 연주곡집!

국내에서 사랑 받고 있는 최신 인기 뉴에이지 곡들을 엄선, 바이엘 단계부터 오리지널 단계까지 수준에 맞게 누구나 쉽게 골라 연주할 수 있도록 3권으로 구성한 피아노 연주곡집. 초급은 바이엘 후반부터, 중급은 체르니 100번 이상부터 사용할 수 있도록 더 쉽게 편곡하였으며, 고급은 원곡의 감성을 그대로 담았다. 연주나 TV, 드라마, 영화, 게임 등에서 들은 곡들을 수준에 맞게 직접 연주해볼 수 있다.",9.5,0
스트링빌더 첼로 교본 1,예술,"사무엘아플레바움의 스트링빌더 시리즈는 바이올린, 비올라, 첼로 그리고 콘트라베이스를 하나의 학습 시스템으로 마스터하기 위한 목적을 가지고 1960년에 탄생되었습니다. 교육자 사무엘 아플레바움의 명성만큼 이 교재는 현재까지도 거듭하여 개정되어 전세계 초등 교육기관으로부터 음악대학 이르기까지 사용되고 있다.

이 교본의 특성은, 교습 난이도가 갑자기 변화하지 않으며 점진적인 학습이 가능하도록 하여 교습을 중도에 포기하지 않게 되어 있다는 점과, 귀에 익숙한 다양한 멜로디를 통한 학습이기에 지루하지 않다는 점, 그리고 거의 모든 연습곡이 듀엣곡으로 구성되어 있어 개인 교습은 물론 단체 교습에도 효과적이다.
기본 박자인 4분음표를 사용한 접근법을 통해 현악기를 처음 시작하는 사람들이 활을 잡는 오른손 연습을 편안하게 할 수 있도록 했다. 15번 곡부터 등장하는 개방현의 멜로디와 첫째 손가락 연습이 시작되는 곡들은 피아노 연주를 위해 쓰여진 잘 알려진 민요의 반주 역할을 할 수 있으며 이것은 가락을 익히는 음악적 목적 외에 리듬에 대한 흥미를 자극할 수 있다.

현실적 난이도가 적용되어 있어 최소한의 주석만이 필요하도록 구성되었고 각각의 곡들은 흥미로우며 왼손 테크닉과 오른손 활쓰기에 대한 기초를 다져줄 것이다.
 ",8.2,0
친절한 드로잉,예술,"초보자들이 느끼는 일상적인 생각들 즉, 그림을 잘 그리고 싶은데 너무 막연하게만 느껴지는 “드로잉”에 대한 막연한 두려움. 본 도서는 이러한 두려움을 조금이나마 극복하고 드로잉을 쉽게 시작할 수 있도록 배려한 도서이다. 책에서 설명한 사항들을 염두해두고 드로잉을 시작한다면, 드로잉 초보 탈출을 할 수 있지 않을까 기대해본다.",9.0,0
스즈키 바이올린 교본 5,예술,CD가 첨부된 바이올린 실습 교재이다. 특히 CD는 감상용과 연습용 두 가지로 녹음되어 있어 교재로만 학습하는 것보다 더 높은 학습효과를 기대할 수 있다. 기초적인 트릴연습과 다양한 연습곡을 통해 바이올린을 배우고자 하는 초보자에게 필요한 학습교재가 될 것이다.,9.5,0
호만 바이올린 교본 1,예술,호만 바이올린 교본 첫 번째 권이다.,10.0,1
색연필로 그리는 모던민화 컬러링북,예술,"보보(步步) 작가만의 모던한 감각이 담긴 32편의 민화작품 수록!
누구나 쉽게 그릴 수 있는 색연필 모던민화 컬러링북!
우리 그림 민화를 친근하게 만날 수 있는 시간!

민화는 조선 후기 서민들 사이에서 유행했던 그림으로, 소박하고 순수함이 돋보이는 그림이다. 귀신을 물리치거나 복을 기원하고 길상을 위해 제작되었으며 다산, 화합, 장수, 출세 등을 기원하는 따뜻하고 긍정적인 감성을 담고 있다.
『색연필로 그리는 모던민화 컬러링북』은 전통 안료를 사용해 그리던 민화를 색연필로 그릴 수 있도록 초보적인 그림부터 약간의 난이도가 있는 그림까지 다양하게 구성되어 있다. 꽃이 피는 식물을 주제로 한 화훼도와 열매와 채소 등 식용 식물을 그린 소과도, 문자를 통해 길상적이고 교훈적인 뜻을 담은 문자도와 봉황, 해태 등 상상의 동물을 그린 영수도, 문방사우와 관련된 그림을 그린 책거리, 그리고 차와 모란, 모란화병도, 모란버섯, 매화부채 등의 모던민화를 만나볼 수 있다. 현실이 힘들어도 복을 기원하며 열심히 살아가려 했던 선조들의 마음가짐을 민화 작품을 통해 느껴봐도 좋다.
 ",9.8,1
칼림바로 쉽게 연주하는 디즈니 OST 베스트 Easy Ver.,예술,"디즈니 OST의 감동을 아름다운 칼림바 소리로!

칼림바를 처음 연주해도 OK! 조표나 임시표 없이도 예쁜 디즈니 곡을 연주할 수 있다. 쉽게 편곡한 디즈니 칼림바 Easy Ver.으로 디즈니의 감동을 다시 한번 느껴보자.",10.0,1
최고의 그림을 그리는 방법,예술,"베스트셀러 『DVD와 함께하는 애니메이션 캐릭터 작화 기술』의 저자가 경험을 바탕으로 입문자부터 평생 취미로 즐기고 싶은 사람, 프로를 목표로 하는 사람까지 모두 참고하면 좋을 내용을 담은 필독서! 『최고의 그림을 그리는 방법』은 그림을 막 시작한 초보자부터 프로가 목표인 사람, 취미로 계속 그림을 그리고 싶은 사람까지, 많은 사람의 고민과 그에 따른 최적의 해결 방법을 알려준다. 그림 실력을 키울 수 있는 연습 방법과 관찰력을 키우는 방법, 창작 의욕을 유지하는 방법 등을 저자의 경험을 통해 간접 경험할 수 있으며, ‘나는 그림을 그리면서 인생이 압도적으로 즐거워졌다!’라고 말하는 저자의 20년간의 그림 인생을 바탕으로 어떻게 그림 실력을 키워서 프로 작가가 되었는지 들려준다. 마지막으로, 도서의 마지막에는 저자와의 인터뷰를 통해 성장에 대한 고민과 경험을 엿볼 수 있다.
 ",9.7,1
사진 PHOTOGRAPHY,예술,"1976년 처음 선보인 이래 전 세계 수백만 독자들을 만족시키며 필름에서 디지털로, 수동에서 자동으로, 흑백에서 컬러로 변화에 발맞춰 업데이트해온 『사진』. 발행 40주년 기념판인 제12판에서는 디지털 작업과 관련해 최신 소프트웨어의 활용법을 소개하고 필름·수동·흑백 사진 등 아날로그 작업의 가치를 돌아보려는 현재의 요구에 따라 뷰 카메라 사용법, 필름의 현상과 암실 인화 방법, 장비 정보와 안전 수칙 등을 함께 안내한다. 이와 더불어 최신 카메라의 작동 팁, 유용한 소프트웨어인 Capture One Pro와 Lightroom CC의 활용법, 참신한 동시대 작가와 작품, 기존 주제의 부가 설명, 더욱 다양한 문제 해결 방법 등 리소스를 추가해 총 420여 페이지로 알차게 구성했다. 카메라를 드는 방법부터 촬영, 인화나 출력, 전시, 보존 방법까지 상세히 짚어주는 필수 가이드북이다.",9.7,1
오늘의 칼림바,예술,"아름다운 영상과 섬세한 편곡으로 사랑 받는
유투버 칼림바 앨리스의 감성을 녹여낸 칼림바 연주곡집 & 미니 에세이

기초부터 OST까지 한 권으로 배울 수 있는 칼림바 연주곡집이다. 악보를 못 봐도 누구나 숫자를 보고 연주할 수 있도록 오선과 숫자 악보를 함께 수록하였고, 저자의 칼림바 주법 동영상과 모범 연주가 QR로 수록되어 독학이 가능하다.

원곡을 세심하게 살린 편곡으로 칼린이도 아름다운 연주가 가능하다. 칼림바 소리가 전하는 감성을 책에서도 느낄 수 있도록 연주곡 분위기에 맞는 사진을 수록하였고, 저자의 영상미 있는 연주 영상도 QR을 통해 만날 수 있다. 미니 에세이 [오늘의 연주]를 실어 마음을 쉬어갈 수 있게, 감성을 쌓을 수 있게 하였다. 스테디셀러 57곡의 다양한 레퍼토리와 듀엣곡도 장점이다. 날마다, 조금씩, 천천히, 즐겁게! 앨리스와 함께 칼림바를 연주하며 평범한 일상이 특별한 울림으로 바뀌는 마법을 경험해보자.
 ",9.8,1
포인트 간추린 체르니 30,예술,"너무 많은 체르니 교재, 고민 없이 ‘포인트 간추린 체르니’를 선택하세요!

체르니 30 연습곡은 원래 총 30곡으로 이루어져 있지만, 『포인트 간추린 체르니 30』은 30곡 중 꼭 필요한 필수곡 25곡을 추린 연습곡집이다. 포인트 간추린 체르니 30은 곡마다 연습 포인트가 수록되어 연습하고자 하는 목표를 바르게 설정할 수 있어 피아노의 기초를 연습하는 데에 큰 도움이 된다. 컬러로 된 심플한 디자인과 큰 악보는 가독성을 높여주어 악보를 더욱더 쉽게 읽을 수 있다. 무수히 많은 체르니 교본으로 고민이 들 때는, 포인트 체르니와 함께 멋진 테크닉을 완성해보자.
 ",9.4,0
두피아노의 BTS 베스트 피아노 연주곡집,예술,"『두피아노의 BTS 베스트 피아노 연주곡집』도서 소개

유튜브 K-POP 피아노 커버 최다 구독자를 보유하고 있는 DooPiano(두피아노)와 방탄소년단(BTS) 음악이 만났다! 그동안 가장 인기 있고 요청이 많았던 방탄소년단의 베스트 30곡을 엄선하여 두피아노의 감성적인 편곡으로 악보에 녹여냈다. 전곡은 연주 영상 QR코드와 곡의 느낌과 잘 어울리는 감성적인 사진들이 수록되어 있다. 듣는 것만으로는 아쉬웠던 BTS의 명곡들을 두피아노의 감성으로 직접 연주해보자.",10.0,1
흐리말리 바이올린 음계교본,예술,"무슨 악기든 악기를 연주하려는 사람이 그 기초훈련으로서 음계연습을 하지 않으면 안된다. 물론 이것은 개념으로서 음악 구성에 있어 기본이 되는 각조의 음계를 아는 것도 필요하겠지만, 그것보다도 가장 중요한 것은 음계연습에 의하여 연주를 가능케 하는 기술, 즉 연주능력을 길르는 데 있다.

이 흐리말리 교본은 이러한 목적에 의한 바이올린 연주기술 훈련을 위한 것이며, 초보에서 최고기술에 이르기까지 과제와 방법을 합리적으로 지시했으며, 늑히 손가락 연습에 있어서는 바이올니을 연주함에 있어 불문률과 같은 것이며, 기본적인 상식을 지도하고 있는 것이다. 또한 흐리말리 원저서에는 중주음계의 과제는 없으나, 이 책을 편집함에 있어서 중주음계를 추가하여 연습자들의 편의를 최대한 제공하였다.",9.8,1
어린이 바이엘 (상권),예술,어린이를 위한 피아노 바이엘 상권이다.,9.4,0
Disney 계이름 공부 2,예술,"무작정 따라 쓰던 계이름 학습에서 탈피하여 실제 곡에서도 활용할 수 있도록 구성한 실용적인 교재입니다. 피아노 교본과 계이름 진도를 맞춰, 학습한 계이름을 연주를 통해 실습할 수 있으며, 지겹지 않은 반복학습으로 자연스럽게 계이름을 익힐 수 있습니다. 또, 실제 연주하는 교본, 동요, 곡집의 수록곡을 넣어 피아노 연주 시 도움을 줍니다.
 ",9.8,1
대중음악의 이해,예술,"팝의 탄생부터 현재까지의 역사를 한눈에!
대중음악 ‘그 자체’를 다룬 대중음악 입문서

음악적인 관점에서 살펴본 대중음악

2012년, 싸이의 [강남스타일]이 돌풍을 일으키면서 전 세계가 말춤으로 들썩였다. [강남스타일]의 뮤직비디오는 순식간에 유튜브 조회수 10억을 넘어섰으며, 빌보드 차트에서는 7주 연속 2위를 기록하는 기염을 토해냈다.

그 어느 때보다 문화산업이 국가경쟁력인 시대이다. 특히 K-POP이 전 세계에서 소비되는 요즘 대중음악에 대한 관심은 아주 높다. 그러나 대부분의 사람들은 대중음악을 그저 소비하고 향유하는 데 그칠 뿐 학습하는 사람은 많지 않다. 그러나 대중음악을 아무리 많이 들어도 대중음악에 대해 이해하거나 학습하지 않는다면 (저자의 말처럼) 자신의 취향을 확립하지 못한 채 자본의 논리에 의해 움직이는 ‘호구 고객’으로 전락하기 십상이다. 대중음악 연구 역시 보다 큰 대중문화 연구의 일부로서, 여러 인문과학의 작은 부분을 차지하고 있을 뿐 아직은 그 자체로서 하나의 학문으로 형성되지는 않은 상황이다. 지금까지의 대중음악 연구는 주로 경제, 산업, 수용자, 테크놀로지, 세대, 젠더 등 주변적 담론 안에서의 논의가 주를 이루었다.

이에 이 책은 기존의 대중음악 연구가 가진 한계를 보완하고자 대중음악 ‘그 자체’에 초점을 맞추었다. 즉 대중음악에 대한 모든 논의를 리듬과 사운드, 스타일, 사운드의 내적 관계, 음악적인 기법과 표현 등의 음악적인 관점에서 바라본다. 대중음악이 초래한 영향이나 현상을 논하기 전에 시대별로 다양하게 등장한 대중음악의 소리나 스타일을 음악적인 방법에 기초하여 분석한 것이 이 책의 가장 큰 특징이자 기존 연구와의 차별점이라 할 수 있다.
 ",8.0,0
오늘은 오일파스텔,예술,"그림을 그릴 수 있는 재료는 정말 다양하지만, 그중에서 특히 오일파스텔은 남녀노소 누구나 쉽게 다룰 수 있는 도구라고 생각한다. 어릴 때 모두가 한 번쯤은 사용해 본 크레파스와 같은 재료이기 때문에 익숙한 것은 물론, 오일파스텔과 종이 두 가지만 있으면 언제 어디에서든 가볍게 그림을 그릴 수 있다. 게다가 유화처럼 꾸덕한 질감부터 수채화처럼 매끈하고 부드러운 질감까지 모두 표현이 가능한 정말 매력적인 재료다. 『오늘은 오일파스텔』에서는 그림을 배운 적 없는 분들, 오일파스텔을 처음 사용해 보는 분들도 쉽게 따라할 수 있도록 그림을 그리는 과정을 처음부터 끝까지 차근차근 소개한다. 하루하루 마주하는 익숙한 풍경들부터 훌쩍 떠나고 싶은 여행지의 풍경, 꿈속에서 마주할 것만 같은 몽환적인 풍경까지 그림 한 장 한 장에 저만의 감성을 가득 담았다. 책의 그림과 똑같이 완성하지 않아도 괜찮다. 울창한 나무를 좋아한다면 나무를 더 크게, 눈썹 같은 초승달을 좋아한다면 보름달을 초승달로 바꿔 그리며 여러분만의 취향을 담아 재미있게 그려 보자. 저자는 그림을 그리는 행위 자체가 주는 치유의 힘을 믿는다. 이 책을 통해 바쁘고 시끄러운 일상 속에서 오롯이 스스로에게 집중하는 조용한 시간을 가져 보자.
 ",9.8,1
송사비의 클래식 음악야화,예술,"뮤직 엔터테이너 송사비가 들려주는, 쉽고 재미있는 클래식 음악 야화

음악의 아버지는 바흐가 맞지만, 음악의 어머니는 헨델이 아니라고? 음악계의 금수저, 아니 다이아수저가 누구인지 알고 싶다면? 우리가 몰랐던 진짜 왕손 피아니스트는 바로?! 한 번쯤 들어본 유명한 음악, 이름만 알았던 작곡가들의 흥미진진한 삶에 대한 이야기가 담겨있다. 천재 작곡가들의 불꽃 같은 사랑과 낭만적 순간에 움튼 아름다운 음악이 한 편의 소설처럼 펼쳐진다. 자극적인의 에피소드를 앞세우기보다 작곡가들의 삶과 그들이 남긴 음악을 제대로 감상할 수 있는 가이드가 되어줄 한 권의 책. 고전 시대부터 현대음악까지, 작곡을 전공한 음악학도가 콕콕 집어주는 쉽고 정확한 해설이 클래식에 성큼 다가서는 즐거움을 선사한다. 부담 없이 책장을 넘기다 보면 어느덧 클래식의 매력에 깊숙하게 빠져든 모습을 발견할 수 있을 것이다. 송사비의 클래식 음악 야화는 음악 연대에 맞추어 구성되어 있어 음악사의 흐름에 따라 감상할 수 있고, 작가가 알려주는 나만의 키워드를 활용해 더욱 다양한 방법으로 독서를 즐길 수 있다.
 ",9.6,1
재즈 잇 업 jazz it up,예술,"“재즈는 과정의 음악이고 내일의 음악이다”

핍박받던 흑인들의 영혼을 구원한 예능이
전 세계인의 가슴을 울리는 음악이 되기까지
유쾌하고 익살스런 만화 속에 그려진
장대한 100년 재즈 역사의 빛과 그림자

흔히들 대중음악 감상의 마지막은 재즈라는 얘기를 한다. 핍박받던 흑인들의 위로가 되어주던 음악, 관악기 위주의 낯선 구성, 불규칙적인 리듬, 자유로운 즉흥연주 등은 다른 문화권의 사람들이 접근하기 쉽지 않은 게 사실이다. 쉽게 재즈를 알릴 수단이 없을까 고민하던 저자는 1900년대부터 시작되는 장대한 재즈의 역사를 익살스럽고 위트 있는 만화로 펼쳐놓았다.

2003년, 2004년 두 차례 출간 당시 음악계와 출판계에 비상한 관심을 모으며 예술 분야 베스트셀러에 오르고, 일본의 세계적인 재즈 전문지 에 연재되며, 일본/대만에도 수출되었던 《재즈 잇 업》은 2015년 절판된 뒤, 음악애호가들과 독자들의 꾸준한 재출간 요청이 있었고, 정가의 2-3배 가격으로 중고거래가 이뤄지기도 했다. 그간 3년 가까운 준비 기간을 거친 저자는 올해 드디어 전체적인 문장을 손보는 것은 물론, 70%의 그림을 다시 그리고 새로운 콘텐츠를 추가하여 ‘15주년 특별 개정판’으로 《재즈 잇 업》을 다시 세상에 내놓았다.

이 책은 스윙에서 비밥, 쿨재즈, 하드 밥, 프리재즈, 퓨전 재즈, 재즈록, 재즈 삼바, 컨템퍼러리 재즈 등 재즈 스타일이 어떻게 시대와 영향을 주고받으며 대중의 사랑을 얻고 분화/발전/침체되어갔는지 그 흥망성쇠를 보여주며, 루이 암스트롱, 빌리 홀리데이, 찰리 파커, 마일스 데이비스 등 재즈사를 화려하게 수놓은 거장과 그들의 대표작, 드라마틱한 인생 스토리를 소개한다. 금주법, 경제대공황, 1-2차 세계대전, 현대음악과의 관계, 인권문제, 포스트모더니즘 등 재즈의 발전에 영향을 준 세계사적 현상들까지 아우르는 인문학적 접근도 잊지 않았다. 특정 장면에서 강조되어 묘사되는 뮤지션들만의 개성, 예상을 깨는 빵 터지는 대사 등 저자의 위트가 빛을 발하는 부분들은 재즈에 다가서면서 느낄 수 있는 부담감을 한방에 날려버릴 수 있을 만큼 시원하고 통쾌하다. 누구라도 읽을 수 있는 최고의 재즈입문서가 될 것이다.

 ",9.1,0
Disney 디즈니 재즈소곡집 2,예술,"삼호뮤직과 디즈니의 첫 번째 콜라보레이션!

아름다운 재즈소곡을 디즈니 영화를 보며 연주해 보세요. 체르니 100 ~ 체르니 30의 난이도에서 클래식, 영화, 드라마, 광고, 예능 OS.T와 올드팝, 뉴에이지, 그리고 Disney 만화영화의 주옥 같은 명곡들을 연주할 수 있도록 편곡했습니다. 또한 디즈니 만화 영화의 아름다운 장면을 보며 연주할 수 있도록 만화 영화 장면과 포스터도 수록하였습니다. 이 책을 통해 연주하는 모든 순간마다 음악의 즐거움과 아름다움이 함께하길 바랍니다.
 ",9.5,0
박숙련의 알고 연주하는 바이엘 4,예술,"피아노를 처음 배우는 모든 사람들을 위해 만들어진 피아노 기초 교본이다. 손가락을 단단히 할 수 있는 교재로 가장 탁월하다는 바이엘을 알기 쉽고 재밌게 편집했다. 자연스럽게 점점 난이도를 높여가며 체계적으로 피아노를 배울 수 있도록 고안했다는 저자는 기존의 바이엘 교본에서 가장 중요하고 재미있는 곡을 발췌하여 삽입했다고 말한다. 또 피아노 연주 초보자가 꼭 알아야 할 이론적인 학습을 빼놓지 않았으며 아이들이 좋아하는 동요나 명곡을 수록하여 아이들의 흥미를 유발하고자 했다. 『박숙련의 알고 연주하는 바이엘』시리즈 중 4권으로, 처음 피아노를 배우는 사람들에게 유용할 것이다.",10.0,1
난생 처음 한번 공부하는 미술 이야기 6,예술,"난생 처음 한번 공부하는 미술 이야기 ‘르네상스 3부작’의 두 번째 권 출간!
한국의 곰브리치’ 양정무 교수가 심혈을 기울여 내놓은 역작!

2016년에 1, 2권을 출간하며 첫선을 보인 ‘난생 처음 한번 공부하는 미술 이야기’(이하 ‘난처한 미술 이야기’) 시리즈는 미술을 다룬 교양서로는 유례없이 큰 이슈를 불러일으켰다. 동아일보, 문화일보는 이 책을 ‘올해의 책’으로 선정했고, 경향신문과 조선일보는 저자인 양정무 교수를 ‘올해의 저자’로 선정하는 등 서점가에 불붙은 ‘미술 인문학’의 유행을 더욱 고무했다. 이후로도 계속된 관심과 호응 속에서 고대와 중세 미술을 거쳐 르네상스 미술을 본격적으로 다룬 5권을 잇는 6권이 출간된다.

6권에서는 알프스산맥 북쪽 지역과 베네치아의 르네상스 미술에 초점을 맞추어 초기 자본주의가 미술에 어떤 영향을 미쳤는지 알아본다. 상업을 통해 축적한 부를 기반으로 유럽에 새로이 등장한 시민 계층이 미술과 어떤 관계를 맺었는지, 이들이 활약한 사회에서 미술이 무슨 역할을 했는지도 자세히 밝혀낸다. 플랑드르의 사실적이고 정교한 미술로 시작해 영국과 프랑스의 호화로운 궁정 미술, 르네상스 교회 미술의 정수라 할 제대화, 화려하고 선명한 색채를 자랑하는 베네치아 미술을 살펴보다 보면, 이탈리아 피렌체에서 시작된 르네상스가 유럽 각지에 퍼져 나가며 서로 다른 매력을 지닌 미술을 꽃피워냈음을 알 수 있다.
 ",9.5,0
